check_id,poc_name_dummy,platform_enum,sub_channel_enum,rating_score_num,open_time,beer_sales_volume_num,sales_volume_num,price_perLitre,single_pack_unit,single_pack_num,beer_sub_brand_enum
4225e15a8dcc023803e0b91ba4a01016,poc1378,ele,米粉面馆,4.7,['08:00:00-00:00:00'],3,2,20.6060606060606,罐,1,雪花
4225e15a8dcc023803e0b91ba4a01016,poc1378,ele,米粉面馆,4.7,['08:00:00-00:00:00'],3,1,24,罐,1,百威经典
554352ddbc2bbbf429b8473ebb618296,poc1387,ele,川湘菜,0,"['10:00:00-14:00:00', '16:00:00-21:00:00']",3,2,10,罐,1,青岛
554352ddbc2bbbf429b8473ebb618296,poc1387,ele,川湘菜,0,"['10:00:00-14:00:00', '16:00:00-21:00:00']",3,1,24,罐,1,百威经典
61d9bc85001c820624cd67b6ee16a487,poc1393,ele,米粉面馆,5,['08:00:00-23:55:00'],3,0,16,罐,1,三得利超醇
61d9bc85001c820624cd67b6ee16a487,poc1393,ele,米粉面馆,5,['08:00:00-23:55:00'],3,2,25.6,罐,1,青岛
61d9bc85001c820624cd67b6ee16a487,poc1393,ele,米粉面馆,5,['08:00:00-23:55:00'],3,1,24,罐,1,百威经典
71beaa261f3edf6341a0002495120742,poc1404,ele,烧烤/小龙虾,4.5,['17:00:00-04:00:00'],3,1,20,罐,1,雪花勇闯天涯
71beaa261f3edf6341a0002495120742,poc1404,ele,烧烤/小龙虾,4.5,['17:00:00-04:00:00'],3,1,24,罐,1,百威经典
71beaa261f3edf6341a0002495120742,poc1404,ele,烧烤/小龙虾,4.5,['17:00:00-04:00:00'],3,1,24,罐,1,雪花纯生
904007ea35855fe022dc0039ae312ec3,poc1420,ele,烧烤/小龙虾,0,['17:30:00-02:30:00'],3,1,24,罐,1,百威经典
904007ea35855fe022dc0039ae312ec3,poc1420,ele,烧烤/小龙虾,0,['17:30:00-02:30:00'],3,2,14,罐,1,雪花勇闯天涯
904007ea35855fe022dc0039ae312ec3,poc1420,ele,烧烤/小龙虾,0,['17:30:00-02:30:00'],3,0,22,罐,1,青岛纯生
904007ea35855fe022dc0039ae312ec3,poc1420,ele,烧烤/小龙虾,0,['17:30:00-02:30:00'],3,0,20,罐,1,雪花纯生
abb0f32c6f8d136be4fe7010592bab83,poc1433,ele,地方菜系,4.5,['10:00:00-21:45:00'],3,1,24,罐,1,百威经典
abb0f32c6f8d136be4fe7010592bab83,poc1433,ele,地方菜系,4.5,['10:00:00-21:45:00'],3,1,20,罐,1,雪花纯生
abb0f32c6f8d136be4fe7010592bab83,poc1433,ele,地方菜系,4.5,['10:00:00-21:45:00'],3,1,20,罐,1,青岛纯生
d923cb96bfccd4f098c6600e0555ac30,poc1456,ele,简餐便当,4,['10:00:00-20:20:00'],3,0,16,瓶,1,哈尔滨冰萃
d923cb96bfccd4f098c6600e0555ac30,poc1456,ele,简餐便当,4,['10:00:00-20:20:00'],3,1,20.6896551724138,瓶,1,百威经典
d923cb96bfccd4f098c6600e0555ac30,poc1456,ele,简餐便当,4,['10:00:00-20:20:00'],3,2,20,罐,1,青岛纯生
ea75f6ec33dc508a05bd77c14b7fa359,poc1465,ele,地方菜系,5,['11:30/03:00'],3,0,24,瓶,1,百威经典
ea75f6ec33dc508a05bd77c14b7fa359,poc1465,ele,地方菜系,5,['11:30/03:00'],3,2,12,罐,1,哈尔滨
ea75f6ec33dc508a05bd77c14b7fa359,poc1465,ele,地方菜系,5,['11:30/03:00'],3,1,20,罐,1,青岛纯生
ffedc97268a6cf5e78b8dd30657ffb80,poc1477,ele,烧烤/小龙虾,0,['18:00:00-02:00:00'],3,1,24,罐,1,百威经典
ffedc97268a6cf5e78b8dd30657ffb80,poc1477,ele,烧烤/小龙虾,0,['18:00:00-02:00:00'],3,1,22,罐,1,雪花纯生
ffedc97268a6cf5e78b8dd30657ffb80,poc1477,ele,烧烤/小龙虾,0,['18:00:00-02:00:00'],3,1,16,罐,1,雪花勇闯天涯
59b2aaa60277d32bd085117ac5f87a62,poc1625,ele,川湘菜,4.4,['10:30/04:00'],2,1,24,罐,1,青岛纯生
59b2aaa60277d32bd085117ac5f87a62,poc1625,ele,川湘菜,4.4,['10:30/04:00'],2,1,24,罐,1,百威经典
59b2aaa60277d32bd085117ac5f87a62,poc1625,ele,川湘菜,4.4,['10:30/04:00'],2,0,12,罐,1,青岛
79fc8b445c3971ecea872452f58e6b32,poc1653,ele,烧烤/小龙虾,5,"['10:30:00-14:00:00', '16:30:00-01:30:00']",2,1,24,罐,1,百威经典
79fc8b445c3971ecea872452f58e6b32,poc1653,ele,烧烤/小龙虾,5,"['10:30:00-14:00:00', '16:30:00-01:30:00']",2,1,24,罐,1,雪花纯生
951feef454920d71932aa86e769c7396,poc1675,ele,饺子馄饨,0,['10:30:00-22:00:00'],2,1,10,罐,1,青岛
951feef454920d71932aa86e769c7396,poc1675,ele,饺子馄饨,0,['10:30:00-22:00:00'],2,1,24,罐,1,百威经典
a99e8db7df621392aecdfbd6f76d36e5,poc1690,ele,地方菜系,5,['10:15/21:00'],2,1,20,瓶,1,雪花纯生
a99e8db7df621392aecdfbd6f76d36e5,poc1690,ele,地方菜系,5,['10:15/21:00'],2,1,24,瓶,1,百威经典
ca50a88716492ddc10932ced34afbe2f,poc1719,ele,日料寿司,4.6,['10:30:00-21:30:00'],2,1,45.4545454545455,罐,1,朝日
ca50a88716492ddc10932ced34afbe2f,poc1719,ele,日料寿司,4.6,['10:30:00-21:30:00'],2,1,36.3636363636364,罐,1,百威经典
d2e2f4f4b484e7b3301cee4aab147d59,poc1727,ele,米粉面馆,4.5,['11:00:00-19:55:00'],2,1,24,罐,1,青岛
d2e2f4f4b484e7b3301cee4aab147d59,poc1727,ele,米粉面馆,4.5,['11:00:00-19:55:00'],2,1,24,罐,1,百威经典
d3cfb363c8379c96a69ced9a516f8821,poc1728,ele,米粉面馆,5,"['09:10:00-14:00:00', '16:00:00-20:00:00']",2,1,12,罐,1,青岛
d3cfb363c8379c96a69ced9a516f8821,poc1728,ele,米粉面馆,5,"['09:10:00-14:00:00', '16:00:00-20:00:00']",2,1,24,罐,1,百威冰啤
f472d5cce37e4b455c8add6f53fa4b1d,poc1754,ele,川湘菜,5,"['10:00/14:00', '16:00/20:00']",2,1,24,罐,1,百威经典
f472d5cce37e4b455c8add6f53fa4b1d,poc1754,ele,川湘菜,5,"['10:00/14:00', '16:00/20:00']",2,1,24,罐,1,青岛纯生
'969379610512469,poc1861,meituanwm,米粉面馆,4.2,['08:00-19:30'],2,2,12,瓶,1,哈尔滨
0471d64968fce15f530767d35f9a0266,poc1876,ele,火锅/串串香,4.6,['10:30/21:00'],1,1,24,罐,1,百威经典
0471d64968fce15f530767d35f9a0266,poc1876,ele,火锅/串串香,4.6,['10:30/21:00'],1,0,24,罐,1,青岛纯生
0471d64968fce15f530767d35f9a0266,poc1876,ele,火锅/串串香,4.6,['10:30/21:00'],1,0,24,罐,1,雪花纯生
5b3be5fb976dd713e2ee9f1166e41fa8,poc1980,ele,火锅/串串香,0,['16:00:00-03:00:00'],1,1,24,罐,1,百威经典
5c74eb755dba904e27861d73c0e01f72,poc1982,ele,简餐便当,4.8,['10:25:00-20:20:00'],1,1,24,罐,1,百威经典
5f24cbc82e46540058e4ee126b5c90a7,poc1985,ele,米粉面馆,4.8,['08:00/19:40'],1,1,24,罐,1,百威经典
6aef3a1c2a3cb6be10625176c6a32143,poc1998,ele,川湘菜,4.2,['10:00/22:00'],1,0,20,罐,1,青岛经典
6aef3a1c2a3cb6be10625176c6a32143,poc1998,ele,川湘菜,4.2,['10:00/22:00'],1,0,18.6666666666667,罐,3,青岛经典
6aef3a1c2a3cb6be10625176c6a32143,poc1998,ele,川湘菜,4.2,['10:00/22:00'],1,1,24,罐,1,百威经典
6bb50f94f1dc28e3af128d0105d23539,poc1999,ele,地方菜系,4.8,['09:30:00-22:25:00'],1,1,24,罐,1,哈尔滨
71b2938c5b11f355e03e3331cccf5d4d,poc2007,ele,简餐便当,4.7,['00:00/23:59'],1,1,24,罐,1,百威经典
98b646631eedc400239288f18d1d2df7,poc2055,ele,烧烤/小龙虾,4.9,['15:50/04:00'],1,1,24,罐,1,百威经典
c6d95aec430bd57739e38269931f1ab7,poc2108,ele,米粉面馆,3.6,['09:00/02:30'],1,1,24,罐,1,百威经典
dd4526b21c0dd4afc0329abe85c78e13,poc2133,ele,地方菜系,4.7,['09:00/23:55'],1,1,24,罐,1,百威经典
'1036110517429534,poc2189,meituanwm,地方菜系,4.5,['09:01-21:25'],1,1,24,罐,1,百威经典
'1081220558906521,poc2211,meituanwm,韩式料理,4.7,['11:00-21:00'],1,0,24,罐,1,others
'1081220558906521,poc2211,meituanwm,韩式料理,4.7,['11:00-21:00'],1,1,24,罐,1,百威经典
'1081220558906521,poc2211,meituanwm,韩式料理,4.7,['11:00-21:00'],1,0,24,罐,1,青岛
'1081220558906521,poc2211,meituanwm,韩式料理,4.7,['11:00-21:00'],1,0,24,罐,1,三得利啤酒
'852066873832572,poc2237,meituanwm,烧烤/小龙虾,3.9,"['00:00-02:05', '16:00-23:59']",1,1,24,罐,1,百威经典
'852066873832572,poc2237,meituanwm,烧烤/小龙虾,3.9,"['00:00-02:05', '16:00-23:59']",1,0,24,罐,1,青岛
'921443480561002,poc2270,meituanwm,烧烤/小龙虾,4.1,"['00:00-01:05', '14:30-23:59']",1,0,24,罐,1,青岛纯生
'921443480561002,poc2270,meituanwm,烧烤/小龙虾,4.1,"['00:00-01:05', '14:30-23:59']",1,1,24,罐,1,百威经典
'921443480561002,poc2270,meituanwm,烧烤/小龙虾,4.1,"['00:00-01:05', '14:30-23:59']",1,0,24,罐,1,雪花纯生
'921443480561002,poc2270,meituanwm,烧烤/小龙虾,4.1,"['00:00-01:05', '14:30-23:59']",1,0,14,罐,1,雪花勇闯天涯
'938563220146137,poc2280,meituanwm,地方菜系,3.3,['07:00-08:00'],1,0,24,罐,1,雪花纯生
'938563220146137,poc2280,meituanwm,地方菜系,3.3,['07:00-08:00'],1,1,24,瓶,1,百威纯生
81cdd364143a84f302a966606bfbeece,poc1224,ele,地方菜系,4.5,"['10:40/15:30', '16:40/23:20']",4,3,16,罐,1,三得利啤酒
81cdd364143a84f302a966606bfbeece,poc1224,ele,地方菜系,4.5,"['10:40/15:30', '16:40/23:20']",4,1,26,罐,1,百威经典
b1da6d80987f47273d7052ed4f2df6e4,poc1247,ele,米粉面馆,4.6,['08:30/00:00'],4,1,26,罐,1,百威经典
b1da6d80987f47273d7052ed4f2df6e4,poc1247,ele,米粉面馆,4.6,['08:30/00:00'],4,3,18.1818181818182,罐,1,雪花
bd1b7e424d899ebc6b61ff1fcab0a80b,poc1252,ele,烧烤/小龙虾,5,['16:45/02:00'],4,1,26,罐,1,百威经典
bd1b7e424d899ebc6b61ff1fcab0a80b,poc1252,ele,烧烤/小龙虾,5,['16:45/02:00'],4,1,14,罐,1,雪花勇闯天涯
bd1b7e424d899ebc6b61ff1fcab0a80b,poc1252,ele,烧烤/小龙虾,5,['16:45/02:00'],4,2,18,罐,1,雪花纯生
d2a05581f3a0e5462d099f08678e688c,poc1453,ele,烧烤/小龙虾,4.4,['17:00:00-04:00:00'],3,1,26,罐,1,雪花纯生
d2a05581f3a0e5462d099f08678e688c,poc1453,ele,烧烤/小龙虾,4.4,['17:00:00-04:00:00'],3,1,26,罐,1,青岛纯生
d2a05581f3a0e5462d099f08678e688c,poc1453,ele,烧烤/小龙虾,4.4,['17:00:00-04:00:00'],3,1,26,罐,1,百威经典
c056923c6fe730ce99ff31aae3cc450e,poc2100,ele,火锅/串串香,4.5,['15:30/02:00'],1,1,26,罐,1,百威经典
d0780f3c8a74dded4a58c8b6421c3a9f,poc2119,ele,地方菜系,5,['10:00/22:00'],1,1,26,罐,1,百威经典
f3d3f499fe26e2a88af22e5631d75657,poc813,ele,烧烤/小龙虾,4.8,['14:30:00-02:00:00'],8,4,16,罐,1,雪花勇闯天涯
f3d3f499fe26e2a88af22e5631d75657,poc813,ele,烧烤/小龙虾,4.8,['14:30:00-02:00:00'],8,3,12,瓶,1,雪花原汁麦
f3d3f499fe26e2a88af22e5631d75657,poc813,ele,烧烤/小龙虾,4.8,['14:30:00-02:00:00'],8,1,27.76,罐,1,百威经典
004d17c4a6f0acc4c04de0edcae16c39,poc468,ele,川湘菜,4.6,['10:00/00:25'],15,1,28,罐,1,百威经典
004d17c4a6f0acc4c04de0edcae16c39,poc468,ele,川湘菜,4.6,['10:00/00:25'],15,1,20,罐,1,雪花勇闯天涯
004d17c4a6f0acc4c04de0edcae16c39,poc468,ele,川湘菜,4.6,['10:00/00:25'],15,12,10,瓶,1,雪花原汁麦
004d17c4a6f0acc4c04de0edcae16c39,poc468,ele,川湘菜,4.6,['10:00/00:25'],15,1,24,罐,1,青岛纯生
97cafb9a628702cc2fa21578ebe3d1b6,poc623,ele,火锅/串串香,4.8,['10:00/01:55'],11,6,23.3333333333333,罐,1,青岛纯生
97cafb9a628702cc2fa21578ebe3d1b6,poc623,ele,火锅/串串香,4.8,['10:00/01:55'],11,1,28,罐,1,雪花纯生
97cafb9a628702cc2fa21578ebe3d1b6,poc623,ele,火锅/串串香,4.8,['10:00/01:55'],11,1,28,罐,1,百威经典
97cafb9a628702cc2fa21578ebe3d1b6,poc623,ele,火锅/串串香,4.8,['10:00/01:55'],11,3,12,瓶,1,雪花原汁麦
22e750f97291714410f0ff28538d37e9,poc1362,ele,烧烤/小龙虾,4.4,['11:00/01:00'],3,1,24,罐,1,青岛纯生
22e750f97291714410f0ff28538d37e9,poc1362,ele,烧烤/小龙虾,4.4,['11:00/01:00'],3,1,28,罐,1,百威经典
22e750f97291714410f0ff28538d37e9,poc1362,ele,烧烤/小龙虾,4.4,['11:00/01:00'],3,1,24,罐,1,雪花纯生
37cf6dcc7e60086b21e2f8421a3c5fad,poc1934,ele,简餐便当,4.8,['10:00:00-22:00:00'],1,1,28,罐,1,百威经典
d3b5eb0bcc594df07225fc4c77288a83,poc2122,ele,米粉面馆,4.4,['08:00:00-22:00:00'],1,1,28,罐,1,百威经典
'1097339571205905,poc2219,meituanwm,地方菜系,4.4,['09:30-21:00'],1,0,28,罐,1,百威经典
'1097339571205905,poc2219,meituanwm,地方菜系,4.4,['09:30-21:00'],1,0,24,罐,1,雪花纯生
'1097339571205905,poc2219,meituanwm,地方菜系,4.4,['09:30-21:00'],1,1,28,罐,1,哈尔滨
'1121657675991760,poc286,meituanwm,烧烤/小龙虾,3.8,"['00:01-04:00', '16:00-23:59']",25,5,30,罐,1,青岛纯生
'1121657675991760,poc286,meituanwm,烧烤/小龙虾,3.8,"['00:01-04:00', '16:00-23:59']",25,10,30.3030303030303,罐,1,雪花
'1121657675991760,poc286,meituanwm,烧烤/小龙虾,3.8,"['00:01-04:00', '16:00-23:59']",25,1,30,罐,1,百威经典
'1121657675991760,poc286,meituanwm,烧烤/小龙虾,3.8,"['00:01-04:00', '16:00-23:59']",25,9,20,罐,1,青岛
'1121657675991760,poc286,meituanwm,烧烤/小龙虾,3.8,"['00:01-04:00', '16:00-23:59']",25,0,30,罐,1,雪花纯生
767dbf3eb320f6c8f7f105088e7b2d97,poc359,ele,地方菜系,3.6,"['10:00/13:30', '16:00/22:00']",20,0,19.3333333333333,罐,3,青岛经典
767dbf3eb320f6c8f7f105088e7b2d97,poc359,ele,地方菜系,3.6,"['10:00/13:30', '16:00/22:00']",20,0,20,罐,1,青岛经典
767dbf3eb320f6c8f7f105088e7b2d97,poc359,ele,地方菜系,3.6,"['10:00/13:30', '16:00/22:00']",20,1,30,罐,1,百威经典
767dbf3eb320f6c8f7f105088e7b2d97,poc359,ele,地方菜系,3.6,"['10:00/13:30', '16:00/22:00']",20,15,12,罐,1,雪花勇闯天涯
767dbf3eb320f6c8f7f105088e7b2d97,poc359,ele,地方菜系,3.6,"['10:00/13:30', '16:00/22:00']",20,4,20,罐,1,雪花纯生
'946431600253682,poc465,meituanwm,川湘菜,4.1,['10:00-23:55'],16,1,30,罐,1,百威经典
'946431600253682,poc465,meituanwm,川湘菜,4.1,['10:00-23:55'],16,4,30,罐,1,青岛纯生
'946431600253682,poc465,meituanwm,川湘菜,4.1,['10:00-23:55'],16,11,16,罐,1,雪花原汁麦
'1124745757515907,poc694,meituanwm,地方菜系,4.2,['11:00-20:30'],10,0,30,罐,1,青岛纯生
'1124745757515907,poc694,meituanwm,地方菜系,4.2,['11:00-20:30'],10,1,30,罐,1,百威经典
'1124745757515907,poc694,meituanwm,地方菜系,4.2,['11:00-20:30'],10,7,26,罐,1,others
'1124745757515907,poc694,meituanwm,地方菜系,4.2,['11:00-20:30'],10,2,30,罐,1,others
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,1,46,罐,1,青岛经典
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,2,16,罐,1,青岛经典
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,2,16,罐,1,青岛
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,1,24,罐,1,青岛纯生
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,1,32,罐,1,青岛纯生
02923f55ff2d551b6a03532c20499cc2,poc769,ele,烧烤/小龙虾,4.7,['15:00/02:20'],8,1,30,罐,1,百威经典
'977608767896587,poc1038,meituanwm,烧烤/小龙虾,2,['00:00-23:59'],6,1,30.3030303030303,罐,1,雪花
'977608767896587,poc1038,meituanwm,烧烤/小龙虾,2,['00:00-23:59'],6,1,30,罐,1,百威经典
'977608767896587,poc1038,meituanwm,烧烤/小龙虾,2,['00:00-23:59'],6,4,20,罐,1,青岛
'977608767896587,poc1038,meituanwm,烧烤/小龙虾,2,['00:00-23:59'],6,0,20,罐,1,三得利啤酒
7512535f66fcc03cced1ceddcb6704cb,poc1080,ele,烧烤/小龙虾,0,"['11:00:00-13:50:00', '17:00:00-23:00:00']",5,2,24,罐,1,青岛
7512535f66fcc03cced1ceddcb6704cb,poc1080,ele,烧烤/小龙虾,0,"['11:00:00-13:50:00', '17:00:00-23:00:00']",5,1,30,罐,1,百威经典
7512535f66fcc03cced1ceddcb6704cb,poc1080,ele,烧烤/小龙虾,0,"['11:00:00-13:50:00', '17:00:00-23:00:00']",5,1,24,罐,1,雪花纯生
7512535f66fcc03cced1ceddcb6704cb,poc1080,ele,烧烤/小龙虾,0,"['11:00:00-13:50:00', '17:00:00-23:00:00']",5,1,18,罐,1,雪花勇闯天涯
c842e4592d51348cbf52a3ba9d0b1422,poc1107,ele,烧烤/小龙虾,0,['17:00:00-02:00:00'],5,1,25.8620689655172,罐,1,百威经典
c842e4592d51348cbf52a3ba9d0b1422,poc1107,ele,烧烤/小龙虾,0,['17:00:00-02:00:00'],5,3,12,罐,1,青岛
c842e4592d51348cbf52a3ba9d0b1422,poc1107,ele,烧烤/小龙虾,0,['17:00:00-02:00:00'],5,1,24,罐,1,青岛纯生
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,2,24,罐,1,三得利啤酒
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,0,24,罐,1,雪花勇闯天涯
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,0,24,罐,1,雪花纯生
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,1,30,罐,1,百威经典
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,0,30,瓶,1,精酿
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,0,38,瓶,1,精酿
'1006552552479551,poc1281,meituanwm,烧烤/小龙虾,4.7,"['00:00-02:00', '11:00-13:30', '16:30-23:59']",4,1,46,瓶,1,精酿
5e7413de0900c0fd1094fe1ed5a96700,poc1391,ele,简餐便当,4.9,['11:00:00-23:10:00'],3,2,26,罐,1,青岛纯生
5e7413de0900c0fd1094fe1ed5a96700,poc1391,ele,简餐便当,4.9,['11:00:00-23:10:00'],3,1,30,罐,1,百威经典
a8ec6533e51fb8a5551060c3221b384e,poc1432,ele,地方菜系,4.4,['09:35:00-22:25:00'],3,1,20,罐,1,雪花纯生
a8ec6533e51fb8a5551060c3221b384e,poc1432,ele,地方菜系,4.4,['09:35:00-22:25:00'],3,1,24,罐,1,青岛纯生
a8ec6533e51fb8a5551060c3221b384e,poc1432,ele,地方菜系,4.4,['09:35:00-22:25:00'],3,1,30,罐,1,百威经典
'990923166450355,poc1549,meituanwm,烧烤/小龙虾,5,"['00:00-04:00', '16:30-23:59']",3,1,30,罐,1,百威经典
'990923166450355,poc1549,meituanwm,烧烤/小龙虾,5,"['00:00-04:00', '16:30-23:59']",3,0,30,罐,1,雪花纯生
'990923166450355,poc1549,meituanwm,烧烤/小龙虾,5,"['00:00-04:00', '16:30-23:59']",3,0,30,罐,1,青岛纯生
'990923166450355,poc1549,meituanwm,烧烤/小龙虾,5,"['00:00-04:00', '16:30-23:59']",3,2,20,罐,1,雪花勇闯天涯
'990923166450355,poc1549,meituanwm,烧烤/小龙虾,5,"['00:00-04:00', '16:30-23:59']",3,0,14,罐,1,雪花原汁麦
2980752f76460b08369599fa66d22116,poc1587,ele,烧烤/小龙虾,1.9,['17:00:00-02:00:00'],2,1,25.6,罐,1,雪花纯生
2980752f76460b08369599fa66d22116,poc1587,ele,烧烤/小龙虾,1.9,['17:00:00-02:00:00'],2,1,30,罐,1,百威经典
2fbefc74b0d98676921ecd9387a8b769,poc1592,ele,川湘菜,4.5,['10:00:00-02:00:00'],2,1,27.6,瓶,1,青岛纯生
2fbefc74b0d98676921ecd9387a8b769,poc1592,ele,川湘菜,4.5,['10:00:00-02:00:00'],2,1,30,罐,1,百威经典
0cdc9b68a486df9453a5e7e1b02d18ef,poc1886,ele,米粉面馆,0,['00:00:00-23:59:00'],1,1,30,罐,1,百威经典
1635cf2478debac0e3e247e94a63c203,poc1896,ele,汉堡/披萨,4.7,['07:00/21:55'],1,1,30,罐,1,百威经典
7356f786d75abea68ac93776517e7ee4,poc2009,ele,地方菜系,4,"['10:00:00-14:00:00', '17:00:00-21:00:00']",1,0,24,罐,1,雪花纯生
7356f786d75abea68ac93776517e7ee4,poc2009,ele,地方菜系,4,"['10:00:00-14:00:00', '17:00:00-21:00:00']",1,1,45.4545454545455,罐,1,百威纯生
7356f786d75abea68ac93776517e7ee4,poc2009,ele,地方菜系,4,"['10:00:00-14:00:00', '17:00:00-21:00:00']",1,0,24,罐,1,青岛纯生
7f4a7e924812f52f4f20dc2ddc205779,poc2023,ele,地方菜系,4.7,['10:00:00-20:00:00'],1,1,45.4545454545455,罐,1,百威经典
7f4a7e924812f52f4f20dc2ddc205779,poc2023,ele,地方菜系,4.7,['10:00:00-20:00:00'],1,0,65.4545454545455,瓶,1,科罗娜
93e2ed24bac156bd3729aa1b2bae6f8d,poc2050,ele,汉堡/披萨,4.7,['06:00:00-21:55:00'],1,1,30,罐,1,百威经典
94ae000ef436664a49863f7b26a14a15,poc2051,ele,汉堡/披萨,4.7,['06:00/22:25'],1,1,30,罐,1,百威经典
c163d606df609d07ed0ae006736cbf79,poc2101,ele,汉堡/披萨,4.8,['06:00:00-21:55:00'],1,1,30,罐,1,百威经典
df0acc8e20aff40b5ea94f5403c28091,poc2135,ele,汉堡/披萨,4.8,['06:00/22:55'],1,1,30,罐,1,百威经典
e76c06cc448702eb74d8f9f8517b32b7,poc2145,ele,川湘菜,4.7,['10:00:00-22:00:00'],1,1,45.4545454545455,罐,1,百威纯生
ee1f9e67109cd98ffcb0efd6bb7df982,poc2151,ele,卤味鸭脖,4.9,['11:00/06:00'],1,1,30,罐,1,百威经典
fed17982b5b5129af860389da87cd24e,poc2170,ele,地方菜系,4.5,"['09:20:00-09:25:00', '09:30:00-23:55:00']",1,1,30,罐,1,百威经典
'1049527995225568,poc2195,meituanwm,米粉面馆,4.6,"['10:30-15:00', '17:00-21:00']",1,1,30,罐,1,百威经典
'1089114708800031,poc2215,meituanwm,地方菜系,4.8,"['10:30-14:00', '16:30-19:30']",1,0,30,罐,1,雪花纯生
'1089114708800031,poc2215,meituanwm,地方菜系,4.8,"['10:30-14:00', '16:30-19:30']",1,1,30,瓶,1,百威纯生
'1089114708800031,poc2215,meituanwm,地方菜系,4.8,"['10:30-14:00', '16:30-19:30']",1,0,30,罐,1,青岛
'886280583257867,poc2252,meituanwm,地方菜系,4.4,"['00:00-02:00', '10:00-23:59']",1,1,30,罐,1,百威经典
'914348194563450,poc2266,meituanwm,轻食沙拉,3.7,['07:00-22:29'],1,1,30,罐,1,百威经典
'942609079371215,poc2282,meituanwm,轻食沙拉,4.5,['06:00-21:59'],1,1,30,罐,1,百威经典
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,1,31.6,罐,1,青岛纯生
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,2,21.6,罐,1,雪花勇闯天涯
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,1,30,罐,1,雪花纯生
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,1,31.6,罐,1,百威经典
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,0,56.969696969697,瓶,1,福佳
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,0,69.0909090909091,瓶,1,科罗娜
e0c91991cfd5643975337e93062b4565,poc1115,ele,烧烤/小龙虾,4.4,['17:00/02:00'],5,0,69.0909090909091,罐,1,喜力
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,3,20,罐,1,青岛纯生
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,28,罐,1,百威经典
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,20,罐,1,三得利啤酒
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,54.5454545454545,瓶,1,科罗娜
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,66.6666666666667,瓶,1,1664
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,50,罐,1,健力士
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,50,罐,1,others
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,50,罐,1,others
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,40,瓶,1,教士
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,40,瓶,1,教士
'982320347021159,poc1340,meituanwm,烧烤/小龙虾,0,"['00:00-02:00', '16:00-23:59']",4,0,60.6060606060606,瓶,1,精酿
